p_val	avg_logFC	pct.1	pct.2	p_val_adj	celltype	area	gene	gene.ratio	gene.score
2.38960522798757e-17	1.46646593219754	0.682	0.494	7.3458854313566e-13	radialglia	midbrain	HMGB2	1.3805668016194332	2.0245541816978183
5.6020771513066e-17	1.60559147665599	0.514	0.26	1.72213453708316e-12	radialglia	midbrain	CKAP2	1.976923076923077	3.1741308423122265
6.63534224399078e-17	1.25498025704136	0.364	0.11	2.03977055922521e-12	radialglia	midbrain	UBE2C	3.309090909090909	4.152843759664137
1.16850041888356e-16	0.406920242765751	1	0.989	3.59208713768995e-12	radialglia	midbrain	RPL37A	1.0111223458038423	0.41144615042037513
1.23568535696046e-16	0.717647505098674	0.757	0.565	3.79862035583216e-12	radialglia	midbrain	MT2A	1.3398230088495577	0.9615206395746838
1.58815924192252e-16	1.12079171088365	0.355	0.102	4.88216032559401e-12	radialglia	midbrain	AGT	3.480392156862745	3.900794680036233
1.6803121863922e-16	0.609128841419167	0.953	0.871	5.16544769218826e-12	radialglia	midbrain	MT-ND2	1.0941446613088404	0.6664750698880209
2.9866145484493e-16	1.19326830783955	0.402	0.143	9.181151783388e-12	radialglia	midbrain	EDNRB	2.8111888111888117	3.3545025157447497
2.74799628623707e-15	1.25945385179176	0.514	0.257	8.44761538352139e-11	radialglia	midbrain	SMC4	2	2.51890770358352
4.7606518149221e-15	0.663250920744712	0.86	0.751	1.4634719744252e-10	radialglia	midbrain	MT-ND4L	1.1451398135818909	0.759515035739617
6.15524324064715e-15	0.484785631695333	0.944	0.839	1.89218332460734e-10	radialglia	midbrain	MT-ND1	1.1251489868891538	0.5454560623604223
9.52021347250977e-15	0.999998863727543	0.449	0.189	2.92660882358423e-10	radialglia	midbrain	SCD5	2.375661375661376	2.3756586762627876
4.6001903441619e-14	0.407781090672303	1	0.992	1.41414451369881e-9	radialglia	midbrain	RPL39	1.0080645161290323	0.41106964785514416
5.04687034185907e-14	0.633640287662358	0.888	0.896	1.5514584117909e-9	radialglia	midbrain	HMGN2	0.9910714285714286	0.6279827850939441
9.59975242319622e-14	1.00080182779712	0.308	0.105	2.95105989241475e-9	radialglia	midbrain	MTRNR2L8	2.9333333333333336	2.935685361538219
2.0110330796552e-12	1.26505225266624	0.467	0.243	6.18211679016805e-8	radialglia	midbrain	PTTG1	1.9218106995884776	2.4311909547124864
2.20910391576482e-12	0.940328212360847	0.327	0.119	6.79100634745263e-8	radialglia	midbrain	CENPU	2.747899159663866	2.5839271045545966
2.34748537164999e-12	0.746823633917852	0.822	0.756	7.21640478098923e-8	radialglia	midbrain	SEC62	1.0873015873015872	0.8120225225932199
3.11203195089172e-12	0.388206351943945	0.981	0.964	9.56669742023623e-8	radialglia	midbrain	RPS29	1.0176348547717842	0.3950523145819606
3.95579288272529e-12	0.558974023802285	0.925	0.912	1.21605029007858e-7	radialglia	midbrain	PTPRZ1	1.0142543859649122	0.5669418552819229
9.2368589864191e-12	0.532776959197034	0.963	0.802	2.8395028210151e-7	radialglia	midbrain	YBX1	1.2007481296758105	0.6397309372902042
9.28691048130307e-12	0.691056925930524	0.776	0.79	2.85488915105738e-7	radialglia	midbrain	H2AFZ	0.9822784810126582	0.6788103474963122
1.00345133381822e-11	0.454759280893747	0.991	0.862	3.08470974529059e-7	radialglia	midbrain	PTN	1.1496519721577727	0.5228149041365467
9.17100855033898e-11	0.896964998366311	0.579	0.417	2.81925973845971e-6	radialglia	midbrain	CPE	1.3884892086330936	1.2454262207532232
1.69363759835888e-10	0.88960765869794	0.28	0.101	5.20641134111502e-6	radialglia	midbrain	MGST1	2.7722772277227725	2.4662390538160714
4.38394887868896e-10	0.643145592013107	0.673	0.579	1.34766972479777e-5	radialglia	midbrain	RDX	1.1623488773747843	0.7475595568649759
4.97199102274892e-10	0.259720174244105	1	0.989	1.52843976030325e-5	radialglia	midbrain	MT-CO3	1.0111223458038423	0.2626088718342821
8.8553445788852e-10	0.989409390471684	0.364	0.173	2.7222214769951e-5	radialglia	midbrain	H2AFX	2.1040462427745665	2.0817631105878207
2.03077816032462e-9	1.3361824157028	0.421	0.239	6.24281514265391e-5	radialglia	midbrain	KPNA2	1.7615062761506277	2.353693711342589
1.60101498839429e-8	0.831707387890076	0.346	0.175	4.9216801758229e-4	radialglia	midbrain	S100B	1.977142857142857	1.6444043211998074
2.71664691784914e-8	0.819146854855299	0.589	0.542	8.35124429016003e-4	radialglia	midbrain	HP1BP3	1.0867158671586714	0.8901798847043746
1.65747894906461e-7	0.740562062599735	0.28	0.13	0.00509525603731952	radialglia	midbrain	TYMS	2.153846153846154	1.595056750214814
2.97797906415459e-7	0.753694307620773	0.449	0.309	0.00915460544111763	radialglia	midbrain	PCDH9	1.4530744336569579	1.095173929196528
5.11316113076122e-7	0.805280383866234	0.299	0.156	0.0157183686320731	radialglia	midbrain	EGFR	1.9166666666666665	1.5434540690769485
6.09348427577277e-7	0.698946003719116	0.28	0.129	0.0187319800121531	radialglia	midbrain	UBE2T	2.170542635658915	1.5170921010957559
6.37016995099636e-7	0.275619884248699	0.935	0.954	0.0195825394463579	radialglia	midbrain	RPL37	0.9800838574423482	0.2701305993422784
7.89226966646662e-7	0.263686187771566	0.981	0.947	0.024261626181685	radialglia	midbrain	HSP90AA1	1.0359028511087645	0.27315327371056625
9.41716246256679e-7	0.839926122170798	0.28	0.145	0.0289492991261766	radialglia	midbrain	MIS18BP1	1.931034482758621	1.621926304881541
2.01892286538211e-6	0.914984244044622	0.579	0.557	0.0620637078047114	radialglia	midbrain	ARL6IP1	1.0394973070017952	0.951123657633458
4.17281753532836e-6	0.738568694451011	0.477	0.414	0.128276583853529	radialglia	midbrain	DST	1.1521739130434783	0.8509595827370344
5.63461639507428e-6	0.482583821974744	0.72	0.791	0.173213742600979	radialglia	midbrain	GPM6A	0.9102402022756004	0.4392671957292233
5.87197846986057e-6	0.94853303785903	0.28	0.155	0.180510490141984	radialglia	midbrain	HIST1H1D	1.806451612903226	1.7134790361324415
7.15634973378251e-6	0.523549224122784	0.636	0.59	0.219993347166208	radialglia	midbrain	PSIP1	1.0779661016949154	0.5643683161730351
7.70633014459831e-6	0.329430706643909	0.841	0.887	0.236900294975097	radialglia	midbrain	MORF4L1	0.948139797068771	0.31234636334557775
8.15809568060276e-6	0.650125043919946	0.271	0.145	0.250788019317409	radialglia	midbrain	KIF22	1.8689655172413795	1.2150612889814163
8.86872227272017e-6	0.487534127218535	0.757	0.806	0.272633391385691	radialglia	midbrain	SON	0.9392059553349875	0.4578949557126935
9.81490786811794e-6	0.829070933054485	0.421	0.312	0.301720082773813	radialglia	midbrain	CKS2	1.3493589743589742	1.1187143038972376
1.00557507073103e-5	0.374175094131221	0.794	0.842	0.309123832493425	radialglia	midbrain	MT-ND5	0.9429928741092637	0.3528444474349044
1.13681516306339e-5	0.47239057023736	0.692	0.699	0.349468349277318	radialglia	midbrain	HMGN1	0.9899856938483548	0.4676599064438528
1.24736465041927e-5	0.408105005174253	0.692	0.731	0.383452367185387	radialglia	midbrain	UQCRQ	0.9466484268125854	0.38633196112254864
1.39164927089118e-5	0.628059166778657	0.579	0.569	0.427806902364658	radialglia	midbrain	NDUFB1	1.0175746924428823	0.6390971134707248
1.46695573530606e-5	0.810021414425434	0.495	0.434	0.450956862590437	radialglia	midbrain	RAD21	1.140552995391705	0.9238723505543543
1.90543511332535e-5	0.756400589157753	0.29	0.172	0.585749808187345	radialglia	midbrain	CKAP5	1.686046511627907	1.2753265747427232
2.70401636234374e-5	0.459108140687145	0.766	0.81	0.83124166994809	radialglia	midbrain	B2M	0.945679012345679	0.4341689330448803
2.71758139419549e-5	0.67467632886752	0.252	0.132	0.835411696389635	radialglia	midbrain	RAMP1	1.909090909090909	1.288018446019811
2.83929017542502e-5	0.426370617400967	0.729	0.819	0.872826192827406	radialglia	midbrain	COX6C	0.8901098901098902	0.37951670340086074
4.43494772593158e-5	0.638285947456368	0.271	0.139	1	radialglia	midbrain	MAD2L1	1.949640287769784	1.2444279982782427
4.80359523031706e-5	0.771313576051368	0.467	0.424	1	radialglia	midbrain	CCDC88A	1.1014150943396228	0.8495364151320492
5.14305193027141e-5	0.367168868946315	0.813	0.879	1	radialglia	midbrain	TUBA1B	0.924914675767918	0.3395998753735541
5.16936992189268e-5	0.846030393278663	0.299	0.183	1	radialglia	midbrain	ID1	1.633879781420765	1.3823119540454658
5.22468946109824e-5	0.366639687429438	0.692	0.686	1	radialglia	midbrain	PON2	1.008746355685131	0.36984644854398113
5.35603073402295e-5	0.354439985491131	0.813	0.885	1	radialglia	midbrain	HNRNPA2B1	0.9186440677966101	0.32560419006134406
7.13154213377179e-5	0.359440454628894	0.822	0.937	1	radialglia	midbrain	CALM2	0.8772678762006403	0.31532556425288244
8.67691112458934e-5	0.559161979594845	0.551	0.557	1	radialglia	midbrain	CBX1	0.9892280071813285	0.5531386907661753
1.23404516333591e-4	0.43267710949428	0.72	0.796	1	radialglia	midbrain	UQCRB	0.9045226130653266	0.3913662296933186
1.24316749090358e-4	0.741249710474611	0.327	0.21	1	radialglia	midbrain	RFX4	1.5571428571428572	1.1542316920247513
1.29741715913732e-4	0.256083700174003	0.916	0.949	1	radialglia	midbrain	YWHAE	0.9652265542676502	0.247178787523063
1.32244747259978e-4	0.70214321342656	0.458	0.408	1	radialglia	midbrain	PAK2	1.1225490196078431	0.7881901758562856
1.52469903615307e-4	0.517001352697018	0.523	0.515	1	radialglia	midbrain	KTN1	1.0155339805825243	0.5250324416709522
1.69783704157491e-4	0.601000316089848	0.841	0.895	1	radialglia	midbrain	CLU	0.9396648044692737	0.5647388445045387
1.87556310651797e-4	0.555446220271744	0.626	0.589	1	radialglia	midbrain	LGALS1	1.0628183361629882	0.5903384276572355
2.33592731451662e-4	0.38075947914501	0.626	0.66	1	radialglia	midbrain	DYNC1I2	0.9484848484848485	0.3611445968860246
2.37604368103932e-4	0.664526343890987	0.252	0.153	1	radialglia	midbrain	CHL1	1.647058823529412	1.0945139781733904
2.51186732106509e-4	0.688381162072814	0.477	0.465	1	radialglia	midbrain	PCM1	1.025806451612903	0.70614583722308
2.53234210989301e-4	0.671810022686463	0.505	0.518	1	radialglia	midbrain	CBX5	0.9749034749034748	0.654949925592015
3.35251830865555e-4	0.772624016417781	0.271	0.167	1	radialglia	midbrain	CENPC	1.622754491017964	1.2537790925102914
3.35614625406465e-4	0.742898565174731	0.346	0.262	1	radialglia	midbrain	TMPO	1.3206106870229006	0.9810797845437286
4.13463367195322e-4	0.696488417892755	0.29	0.2	1	radialglia	midbrain	CDR1-AS	1.4499999999999997	1.0099082059444946
4.19496640314833e-4	0.875587508193973	0.318	0.215	1	radialglia	midbrain	SMC2	1.4790697674418605	1.2950550121194577
4.40594557741121e-4	0.512360185389628	0.607	0.65	1	radialglia	midbrain	HSP90B1	0.9338461538461538	0.4784655885100064
5.56731166845447e-4	0.537821807437829	0.467	0.462	1	radialglia	midbrain	TPR	1.0108225108225108	0.5436423897694073
5.70192459255478e-4	0.599525008995198	0.523	0.531	1	radialglia	midbrain	SLIRP	0.9849340866290018	0.5904926171459295
6.637386468146e-4	0.278790240289831	0.794	0.886	1	radialglia	midbrain	COX7C	0.8961625282167043	0.24984136658027745
8.09910731472964e-4	0.599004464023732	0.514	0.508	1	radialglia	midbrain	TUBB4B	1.0118110236220472	0.606079319898028
8.94155574215618e-4	0.676543613334668	0.505	0.536	1	radialglia	midbrain	PA2G4	0.9421641791044776	0.6374151580858345
8.99298322392585e-4	0.691738464170985	0.346	0.255	1	radialglia	midbrain	ADD3	1.356862745098039	0.9385941513849442
0.0010741563836793	0.505426954012746	0.505	0.462	1	radialglia	midbrain	DEK	1.093073593073593	0.552468856658954
0.00126504231287969	0.632843156850091	0.327	0.246	1	radialglia	midbrain	TJP1	1.329268292682927	0.8412183426421941
0.00134875401237027	0.690431846913447	0.355	0.285	1	radialglia	midbrain	SPECC1	1.2456140350877194	0.8600115987869252
0.00150599132874777	0.50569820926264	0.514	0.495	1	radialglia	midbrain	PEG10	1.0383838383838384	0.5251088475979736
0.00177240896058388	0.754376559044307	0.299	0.219	1	radialglia	midbrain	RAB31	1.365296803652968	1.0299479048139168
0.00216961419979849	0.651016421459138	0.43	0.419	1	radialglia	midbrain	H2AFV	1.026252983293556	0.6681075446955353
0.00218994672516853	0.646773399825425	0.28	0.176	1	radialglia	midbrain	SPARCL1	1.590909090909091	1.028957681540449
0.00244436216676945	0.432588759320893	0.579	0.658	1	radialglia	midbrain	FUS	0.8799392097264437	0.38065181101336937
0.00260065542489252	0.586405885002997	0.421	0.4	1	radialglia	midbrain	APLP2	1.0525	0.6171921939656543
0.00276756838641223	0.621950804306384	0.262	0.178	1	radialglia	midbrain	KIAA0101	1.4719101123595506	0.9154556782487226
0.00279348547419956	0.566139667666507	0.271	0.196	1	radialglia	midbrain	HMGN5	1.3826530612244898	0.7827747445797113
0.00339262426872188	0.313917344922195	0.673	0.792	1	radialglia	midbrain	TOMM7	0.8497474747474748	0.26675047112706723
0.00369783418888174	0.47552276532146	0.477	0.495	1	radialglia	midbrain	SMC3	0.9636363636363636	0.45823102840067964
0.00408513078864832	0.321592456632599	0.654	0.736	1	radialglia	midbrain	NCL	0.8885869565217391	0.28576286227951053
0.0046657073467486	0.522125081006495	0.495	0.561	1	radialglia	midbrain	ARPP19	0.8823529411764705	0.4606986008880838
0.00519384704923098	0.327334607903389	0.682	0.793	1	radialglia	midbrain	UBL5	0.8600252206809584	0.2815160183986271
0.00599347642926011	0.59722341654626	0.421	0.414	1	radialglia	midbrain	ZRANB2	1.0169082125603865	0.6073213970192645
0.00618923247629863	0.365515318858317	0.57	0.656	1	radialglia	midbrain	MYEOV2	0.8689024390243901	0.3175971520567693
0.00659764059594772	0.275398836645362	0.645	0.666	1	radialglia	midbrain	ITM2B	0.9684684684684685	0.2667150895439317
0.00751689869377984	0.359953807458928	0.28	0.193	1	radialglia	midbrain	MT1E	1.450777202072539	0.522212777660621
0.00778931168507094	0.431835517694053	0.467	0.513	1	radialglia	midbrain	NDUFA3	0.9103313840155945	0.393113424489518
0.00843037592212863	0.672679807944099	0.318	0.266	1	radialglia	midbrain	MYEF2	1.1954887218045112	0.8041811237827949
0.00870932732534537	0.68838207365443	0.364	0.319	1	radialglia	midbrain	NTM	1.141065830721003	0.785489262727939
1.38613945403145e-254	0.874441191217745	0.985	0.844	4.26113129563809e-250	radialglia	neocortex	FABP5	1.1670616113744077	1.020526745674738
5.23308993167674e-181	0.705752274810654	0.988	0.755	1.60870417589675e-176	radialglia	neocortex	FABP7	1.3086092715231787	0.9235539702157961
1.83269692867598e-138	0.568828082332467	0.97	0.62	5.63389362844283e-134	radialglia	neocortex	PTN	1.564516129032258	0.8899407094556337
2.15628660145493e-137	0.738442856235431	0.59	0.237	6.6286406415326e-133	radialglia	neocortex	PAX6	2.4894514767932487	1.8383176589827184
2.32588705049442e-127	0.77549584978533	0.525	0.172	7.15000938192491e-123	radialglia	neocortex	LRRC3B	3.0523255813953494	2.367065820565688
1.00420369267113e-126	0.715923697794392	0.433	0.087	3.08702257164033e-122	radialglia	neocortex	TMEM132B	4.977011494252874	3.56316047293071
5.99792343516499e-126	0.651573175906675	0.313	0.031	1.84382164320407e-121	radialglia	neocortex	TFAP2C	10.096774193548388	6.57878722770288
5.58695840844569e-121	0.721594922986792	0.737	0.436	1.71748688434029e-116	radialglia	neocortex	RTN1	1.6903669724770642	1.2197602253240039
1.44876944289561e-116	0.744660100246092	0.432	0.118	4.4536621444054e-112	radialglia	neocortex	NRG1	3.6610169491525424	2.726213248358574
4.06426034200829e-109	0.6132429751526	0.705	0.424	1.24939427173677e-104	radialglia	neocortex	DOK5	1.6627358490566038	1.019661078968356
2.34456949733136e-106	0.457018371018596	0.963	0.824	7.20744109174632e-102	radialglia	neocortex	DBI	1.1686893203883495	0.5341124894307135
3.40261189781861e-103	0.508350670813886	0.991	0.973	1.04599692350842e-98	radialglia	neocortex	H3F3B	1.0184994861253853	0.5177548969954378
4.15960901669551e-97	0.765008441362142	0.623	0.303	1.27870540782237e-92	radialglia	neocortex	HOPX	2.056105610561056	1.5729381484112688
6.36286115382632e-88	0.694338781551307	0.454	0.163	1.95600714729775e-83	radialglia	neocortex	LGALS3	2.785276073619632	1.9339251952410637
3.40876906192836e-83	0.548073208922705	0.38	0.104	1.0478896973274e-78	radialglia	neocortex	RP11-76I14.1	3.653846153846154	2.002575186448345
1.033485383055e-82	0.594196966521252	0.343	0.095	3.17703741604937e-78	radialglia	neocortex	SOX3	3.610526315789474	2.145363784387257
7.64923841717893e-82	0.530420015274138	0.39	0.129	2.35145238182497e-77	radialglia	neocortex	PHLDA1	3.0232558139534884	1.6035953950148356
1.96036670878391e-77	0.479383896316959	0.353	0.118	6.02636329947263e-73	radialglia	neocortex	OLFM2	2.9915254237288136	1.4340891135583604
7.18540084063626e-77	0.403780492736385	0.941	0.87	2.20886407241999e-72	radialglia	neocortex	MAP1B	1.0816091954022988	0.43673269386774516
1.95984938999135e-75	0.664312904800874	0.917	0.853	6.02477300977241e-71	radialglia	neocortex	VIM	1.075029308323564	0.7141558425585012
6.23508755979607e-73	0.652522722571411	0.4	0.163	1.91672826675691e-68	radialglia	neocortex	EFNB2	2.4539877300613497	1.6012827547764688
1.49103321193612e-72	0.437996589428215	0.266	0.048	4.58358519681281e-68	radialglia	neocortex	Z83001.1	5.541666666666667	2.427231099748025
2.44890098010471e-72	0.396484041096545	0.984	0.892	7.5281665029399e-68	radialglia	neocortex	C1orf61	1.1031390134529149	0.4373770139450676
1.29825443275025e-71	0.45773079777866	0.794	0.706	3.99096395171753e-67	radialglia	neocortex	RTN4	1.124645892351275	0.514785061524442
8.28122422734807e-68	0.458344922490355	0.303	0.097	2.54573113972907e-63	radialglia	neocortex	GADD45A	3.1237113402061856	1.4317372321090471
5.20880806788694e-67	0.576398886743405	0.461	0.251	1.60123968814913e-62	radialglia	neocortex	LHX2	1.8366533864541834	1.0586449672856961
1.95709188292771e-65	0.366803808078612	0.258	0.078	6.01629615730809e-61	radialglia	neocortex	BOC	3.307692307692308	1.2132741344138707
3.03298040140579e-65	0.291656635959487	0.998	0.994	9.32368505196155e-61	radialglia	neocortex	TUBA1A	1.0040241448692153	0.29283030451465597
5.77935712442562e-62	0.39153079547982	0.604	0.352	1.77663217361968e-57	radialglia	neocortex	STMN4	1.715909090909091	0.6718312513346912
7.58556414156733e-62	0.474818025685769	0.558	0.298	2.33187827275921e-57	radialglia	neocortex	GFAP	1.8724832214765104	0.8890887863512051
1.09596797006575e-61	0.459615842789454	0.805	0.669	3.36911513677911e-57	radialglia	neocortex	MGST3	1.203288490284006	0.5530504535807331
2.20050965269191e-59	0.476903574654187	0.409	0.214	6.7645867233402e-55	radialglia	neocortex	NKAIN3	1.9112149532710279	0.9114652431474881
2.54120974153183e-59	0.45164013022905	0.782	0.585	7.811932866443e-55	radialglia	neocortex	SDCBP	1.3367521367521369	0.6037309091266959
3.59777013819123e-57	0.445936009138169	0.874	0.765	1.10599051818137e-52	radialglia	neocortex	JUN	1.142483660130719	0.509474603904261
5.40234957428429e-56	0.406424537167669	0.42	0.214	1.66073628263073e-51	radialglia	neocortex	ITGB8	1.9626168224299065	0.797655633693556
1.89982661832744e-55	0.402550035413424	0.737	0.494	5.84025700740038e-51	radialglia	neocortex	SLC1A3	1.491902834008097	0.600565538663347
4.6485086572225e-55	0.440948604297204	0.367	0.143	1.42899804631677e-50	radialglia	neocortex	GLI3	2.5664335664335667	1.1316652991403768
4.7089033750759e-55	0.417013430579056	0.65	0.467	1.44756398653208e-50	radialglia	neocortex	UCHL1	1.39186295503212	0.5804255457738466
3.85758041013352e-54	0.426620324398642	0.607	0.387	1.18585879387915e-49	radialglia	neocortex	SAT1	1.5684754521963824	0.6691435062273273
2.08413460002276e-52	0.427800822900152	0.407	0.187	6.40683817392995e-48	radialglia	neocortex	MOXD1	2.176470588235294	0.9310959086650366
2.69166648068891e-52	0.395054988778335	0.273	0.095	8.27445192828578e-48	radialglia	neocortex	N4BP2L1	2.873684210526316	1.1352632835419523
2.84409182025418e-52	0.473083148942101	0.426	0.204	8.74302266464337e-48	radialglia	neocortex	CAMK2N1	2.088235294117647	0.987908928673211
1.30682487521809e-51	0.464065877606991	0.342	0.144	4.01731034890793e-47	radialglia	neocortex	SLCO1C1	2.3750000000000004	1.1021564593166038
1.6404047984634e-51	0.343245066311729	0.27	0.107	5.04276839095635e-47	radialglia	neocortex	B3GAT2	2.5233644859813085	0.8661324103193162
1.776105476071e-51	0.67424752284812	0.665	0.531	5.45992584398987e-47	radialglia	neocortex	BASP1	1.2523540489642184	0.8443966152429374
1.27680437764322e-50	0.44611918743427	0.505	0.271	3.92502433731304e-46	radialglia	neocortex	C8orf4	1.8634686346863467	0.8313291131155215
8.30304838836084e-49	0.426994142070246	0.612	0.415	2.552440105066e-44	radialglia	neocortex	GATM	1.4746987951807229	0.6296877468602182
1.62906156817609e-47	0.484048195315269	0.425	0.188	5.00789816673011e-43	radialglia	neocortex	AP1S2	2.2606382978723403	1.0942578883456877
3.12796483377999e-47	0.36181609260307	0.264	0.074	9.61567669552307e-43	radialglia	neocortex	FAM69C	3.567567567567568	1.2908033573947364
1.51013794971266e-46	0.384020940695381	0.945	0.858	4.64231507121168e-42	radialglia	neocortex	FOS	1.1013986013986015	0.4229601269896679
1.54593482323911e-46	0.411967182410127	0.516	0.318	4.75235824011934e-42	radialglia	neocortex	TAGLN2	1.6226415094339623	0.6684750507032249
1.59869739046402e-46	0.406956924686888	0.945	0.838	4.91455564802543e-42	radialglia	neocortex	PTPRZ1	1.1276849642004774	0.45891920504666966
3.07724135480654e-46	0.702469133669874	0.631	0.416	9.45974764881079e-42	radialglia	neocortex	MT2A	1.5168269230769231	1.0655240945809867
1.07816471680563e-45	0.67562645534654	0.629	0.46	3.31438615593219e-41	radialglia	neocortex	ID4	1.367391304347826	0.9238457400282035
3.40451097723948e-44	0.314566171069406	0.708	0.529	1.04658071951319e-39	radialglia	neocortex	TXN	1.3383742911153118	0.4210072762138741
2.78108792242577e-43	0.358089122097267	0.545	0.355	8.54934238232905e-39	radialglia	neocortex	VCAN	1.535211267605634	0.5497424550507339
5.67247111747145e-43	0.305183185660927	0.982	0.957	1.7437743462219e-38	radialglia	neocortex	TUBB2B	1.026123301985371	0.31315557818080497
9.16945541237038e-43	0.391963227180449	0.392	0.195	2.81878228831678e-38	radialglia	neocortex	KIF5C	2.01025641025641	0.7879465900242872
9.66106017936005e-43	0.662580407386624	0.656	0.553	2.96990650973707e-38	radialglia	neocortex	SFRP1	1.18625678119349	0.785990501348328
4.88363066535081e-41	0.36147533132785	0.294	0.124	1.50127690283549e-36	radialglia	neocortex	FRMD4A	2.3709677419354835	0.8570463500837732
1.55909368221392e-40	0.317337850508798	0.337	0.178	4.79280988849383e-36	radialglia	neocortex	ROBO1	1.8932584269662924	0.6008025596711514
2.07543439659289e-40	0.345462173941655	0.338	0.149	6.38009287856619e-36	radialglia	neocortex	LTBP1	2.2684563758389262	0.7836658710891234
1.27110501621902e-39	0.303494426927954	0.877	0.776	3.9075039303589e-35	radialglia	neocortex	HMGN3	1.1301546391752577	0.3429956345564634
1.15636177454573e-38	0.488318787146655	0.598	0.402	3.55477173113103e-34	radialglia	neocortex	STMN2	1.4875621890547261	0.726404563964427
1.35760217966668e-38	0.308014382114751	0.287	0.119	4.17340486051335e-34	radialglia	neocortex	KLF3	2.411764705882353	0.7428582156885171
3.53335317993277e-38	0.475930675160861	0.687	0.533	1.08618810104313e-33	radialglia	neocortex	CARHSP1	1.2889305816135084	0.6134416019427983
6.60861197603438e-38	0.396026169940068	0.4	0.198	2.03155340755273e-33	radialglia	neocortex	EMX2	2.0202020202020203	0.800052868565794
7.52656592485223e-37	0.310029285353209	0.679	0.469	2.31374163095883e-32	radialglia	neocortex	ID2	1.447761194029851	0.4488483683471832
3.8860469944514e-36	0.572748380673472	0.71	0.562	1.1946097065643e-31	radialglia	neocortex	TUBB2A	1.2633451957295372	0.7235789150857029
1.06295843554441e-35	0.494652632658019	0.366	0.194	3.26764052670708e-31	radialglia	neocortex	IGFBP2	1.8865979381443299	0.9332106368702833
1.63763697019296e-34	0.289918622208849	0.504	0.305	5.03425981007017e-30	radialglia	neocortex	NCAN	1.6524590163934427	0.47907864128937677
4.08904408339856e-34	0.334532618241337	0.483	0.323	1.25701304167755e-29	radialglia	neocortex	TSPAN5	1.4953560371517027	0.5002453703113491
5.64197679980437e-34	0.281129483363403	0.286	0.141	1.73440008802786e-29	radialglia	neocortex	SLC1A2	2.028368794326241	0.5702342712193847
8.97723248494937e-34	0.337594176849776	0.515	0.302	2.75969103819829e-29	radialglia	neocortex	TLE4	1.7052980132450333	0.5756986790650154
3.0065618407887e-33	0.324335277368707	0.339	0.187	9.24247175476855e-29	radialglia	neocortex	HTRA1	1.8128342245989306	0.5879660910587791
8.67938447740783e-33	0.352069689824304	0.389	0.225	2.66812958219994e-28	radialglia	neocortex	CASP3	1.728888888888889	0.6086893748517966
1.93325419418358e-32	0.268334981822674	0.706	0.592	5.94301671833973e-28	radialglia	neocortex	RHEB	1.1925675675675675	0.3200075965655538
1.01732887848692e-31	0.292368966658336	0.344	0.194	3.12737070535663e-27	radialglia	neocortex	PAG1	1.7731958762886595	0.518427446033338
2.35989742845867e-31	0.312922062941987	0.254	0.109	7.25456068482479e-27	radialglia	neocortex	ITGA2	2.3302752293577984	0.7291945319932541
7.67766050639616e-31	0.33170582878439	0.552	0.409	2.36018961627124e-26	radialglia	neocortex	AKAP12	1.349633251833741	0.4476812163544824
1.1541773905611e-30	0.320981044198223	0.327	0.168	3.54805671632387e-26	radialglia	neocortex	PSRC1	1.9464285714285714	0.6247666753143983
3.08768309923696e-30	0.451974033069493	0.361	0.209	9.49184661536435e-26	radialglia	neocortex	CD9	1.7272727272727273	0.780682420756397
4.89182991911975e-30	0.273947502031393	0.322	0.171	1.5037974354366e-25	radialglia	neocortex	ROBO2	1.8830409356725146	0.5158543605503424
8.60136724243879e-30	0.333372097256949	0.653	0.476	2.64414630399811e-25	radialglia	neocortex	TMEM161B-AS1	1.3718487394957983	0.4573360914050162
1.15235626196847e-29	0.431807655434098	0.335	0.2	3.54245838491728e-25	radialglia	neocortex	ARC	1.675	0.7232778228521142
4.72358446483711e-28	0.270352890991366	0.464	0.291	1.45207710033558e-23	radialglia	neocortex	FHL1	1.5945017182130585	0.4310781492096008
7.15783677313991e-28	0.283731250562359	0.767	0.696	2.20039060243094e-23	radialglia	neocortex	SEPT11	1.1020114942528736	0.3126750993984617
1.10091293192894e-27	0.311131460484871	0.781	0.714	3.38431644404274e-23	radialglia	neocortex	MARCKSL1	1.0938375350140057	0.34032726980207884
1.25800590972735e-27	0.345873748815387	0.823	0.709	3.86723596709285e-23	radialglia	neocortex	PEA15	1.160789844851904	0.4014867352257595
2.85905742823472e-27	0.318709322942215	0.313	0.165	8.78902844013634e-23	radialglia	neocortex	MAPT	1.896969696969697	0.6045819277631108
3.68950574219272e-27	0.419024172293779	0.598	0.431	1.13419096020747e-22	radialglia	neocortex	PPP1CB	1.3874709976798143	0.581383886384408
1.30432029278653e-26	0.282202377676389	0.446	0.293	4.00961101205507e-22	radialglia	neocortex	C1orf122	1.5221843003412971	0.42956402881798467
4.85080286207375e-26	0.285331702570606	0.289	0.154	1.49118530783009e-21	radialglia	neocortex	FUT9	1.8766233766233764	0.5354601431357476
5.31730432149655e-26	0.25986944924977	0.634	0.485	1.63459252147125e-21	radialglia	neocortex	SYT11	1.3072164948453608	0.33970563056567876
9.19731131431764e-26	0.270091646289604	0.266	0.13	2.82734547113439e-21	radialglia	neocortex	EEPD1	2.046153846153846	0.5526490608694974
